max_amp,mean_amp,std_amp,rms,dominant_freq,duration,label
2048.7388517131362,63.4266108815995,104.8399720931036,104.83997209310361,2.5833333333333335,600.0,0
464.5525951593207,89.712895458845,114.98715127943112,114.98715127943112,1.365,600.0,0
298.5874912981591,57.25445289942052,73.38858954001843,73.38858954001847,1.375,600.0,0
1142.5392945048088,158.0067752431985,206.0866176203171,206.0866176203171,2.6083333333333334,600.0,0
380.56591819788946,62.290446599163154,80.38432462835132,80.38432462835146,2.621666666666667,600.0,0
1239576.4316447033,40564.426863629786,112726.95938330631,112726.95938332012,3.030210090476921,326.05,0
279.50747666110726,47.59114101064706,61.07727347488282,61.07727347488529,1.6616666666666668,600.0,0
153.54792604556943,29.569024881702248,36.480640642631414,36.480640642631485,1.3566666666666667,600.0,0
491.11801628206763,74.80902248780488,96.1207797476033,96.12077974760331,1.3583333333333334,600.0,0
4740.772791967858,895.9664303265185,1139.4742225265895,1139.474222526597,6.510000000000001,600.0,0
247.73907949341327,49.99998064207926,63.94377023394061,63.943770233940924,1.3566666666666667,600.0,0
543.2865144859595,94.28004553561584,120.47472250898373,120.47472250898373,1.3766666666666667,600.0,0
287.57224466793224,62.648248115332294,80.23352078668742,80.23352078668742,3.5050000000000003,600.0,0
219.48246842316968,40.62098669408377,52.05810174700899,52.05810174700899,2.845,600.0,0
185.9412474011673,33.971983308797064,43.75619848336837,43.75619848336843,3.4633333333333334,600.0,0
431.67995996102326,82.30726449987071,105.21422030978788,105.21422030978788,2.75,600.0,0
287.1471354555723,59.08035457876594,76.14189491254635,76.14189491254642,2.746666666666667,600.0,0
151.0523695337517,21.101671379968717,27.46075830898721,27.46075830898759,1.3666666666666667,600.0,0
64.23998766807848,11.567210145014245,14.86139603519831,14.861396035198624,5.771666666666667,600.0,0
808.892699792031,135.57017073158715,174.45105866814814,174.4510586681482,2.6,600.0,0
311.36203469179725,58.352143097261134,74.82759066227563,74.82759066227565,1.6333333333333335,600.0,0
